30108
ENSGALG00010016904	EAF1	protein_coding
ENSGALG00010016917	METTL6	protein_coding
ENSGALG00010016934	SLC25A38	protein_coding
ENSGALG00010016948	CCR8	protein_coding
ENSGALG00010017004	CX3CR1	protein_coding
ENSGALG00010017022	CCR4	protein_coding
ENSGALG00010017045	GLB1	protein_coding
ENSGALG00010017063	TMPPE	protein_coding
ENSGALG00010017089	CRTAP	protein_coding
ENSGALG00010017100	SUSD5	protein_coding
ENSGALG00010017116	ENSGALG00010017116	protein_coding
ENSGALG00010017132	TMEM108	protein_coding
ENSGALG00010017155	BFSP2	protein_coding
ENSGALG00010017163	CDV3	protein_coding
ENSGALG00010017198	TOPBP1	protein_coding
ENSGALG00010017278	CCR5	protein_coding
ENSGALG00010017351	CCR2	protein_coding
ENSGALG00010017396	CCR8L	protein_coding
ENSGALG00010017405	XCR1	protein_coding
ENSGALG00010017431	FYCO1	protein_coding
ENSGALG00010017455	CCR9	protein_coding
ENSGALG00010017472	LZTFL1	protein_coding
ENSGALG00010017488	SLC6A20	protein_coding
ENSGALG00010017499	SNRPD1	protein_coding
ENSGALG00010017531	SACM1L	protein_coding
ENSGALG00010017535	LIMD1	protein_coding
ENSGALG00010017552	LARS2	protein_coding
ENSGALG00010017568	CDCP1	protein_coding
ENSGALG00010017574	DYNC1LI1	protein_coding
ENSGALG00010017597	CNOT10	protein_coding
ENSGALG00010017609	TRIM71	protein_coding
ENSGALG00010017618	ENSGALG00010017618	protein_coding
ENSGALG00010017624	ENSGALG00010017624	protein_coding
ENSGALG00010017647	ITGA9	protein_coding
ENSGALG00010017662	GOLGA4	protein_coding
ENSGALG00010017711	LRRFIP2	protein_coding
ENSGALG00010017730	TARP	protein_coding
ENSGALG00010017735	ENSGALG00010017735	protein_coding
ENSGALG00010017740	ENSGALG00010017740	protein_coding
ENSGALG00010017750	ENSGALG00010017750	protein_coding
ENSGALG00010017758	ENSGALG00010017758	protein_coding
ENSGALG00010017769	ENSGALG00010017769	protein_coding
ENSGALG00010017777	ENSGALG00010017777	protein_coding
ENSGALG00010017784	ENSGALG00010017784	protein_coding
ENSGALG00010017788	ENSGALG00010017788	protein_coding
ENSGALG00010017794	ENSGALG00010017794	protein_coding
ENSGALG00010017800	ENSGALG00010017800	protein_coding
ENSGALG00010017802	ENSGALG00010017802	protein_coding
ENSGALG00010017824	YAE1	protein_coding
ENSGALG00010017827	ENSGALG00010017827	protein_coding
ENSGALG00010017833	ENSGALG00010017833	protein_coding
ENSGALG00010017840	ENSGALG00010017840	protein_coding
ENSGALG00010017854	ENSGALG00010017854	protein_coding
ENSGALG00010017866	RALA	protein_coding
ENSGALG00010017880	CDK13	protein_coding
ENSGALG00010017888	MPLKIP	protein_coding
ENSGALG00010017970	AMPH	protein_coding
ENSGALG00010018049	SUGCT	protein_coding
ENSGALG00010018157	FBXL2	protein_coding
ENSGALG00010018188	UBP1	protein_coding
ENSGALG00010018315	CLASP2	protein_coding
ENSGALG00010018338	PDCD6IP	protein_coding
ENSGALG00010018378	ARPP21	protein_coding
ENSGALG00010018391	STAC	protein_coding
ENSGALG00010018405	DCLK3	protein_coding
ENSGALG00010018426	ENSGALG00010018426	protein_coding
ENSGALG00010018451	PIK3R4	protein_coding
ENSGALG00010018461	ENSGALG00010018461	protein_coding
ENSGALG00010018485	ATP2C1	protein_coding
ENSGALG00010018497	ASTE1	protein_coding
ENSGALG00010018522	NEK11	protein_coding
ENSGALG00010018528	ENSGALG00010018528	protein_coding
ENSGALG00010018543	MRPL3	protein_coding
ENSGALG00010018601	CPNE4	protein_coding
ENSGALG00010018624	ENSGALG00010018624	protein_coding
ENSGALG00010018630	ENSGALG00010018630	protein_coding
ENSGALG00010018641	ENSGALG00010018641	protein_coding
ENSGALG00010018715	DNAJC13	protein_coding
ENSGALG00010018808	MATCAP2	protein_coding
ENSGALG00010018832	EEPD1	protein_coding
ENSGALG00010018895	SEPTIN7	protein_coding
ENSGALG00010018920	ACAD11	protein_coding
ENSGALG00010018943	ACKR4	protein_coding
ENSGALG00010018959	UBA5	protein_coding
ENSGALG00010018977	NPHP3	protein_coding
ENSGALG00010019008	HERPUD2	protein_coding
ENSGALG00010019019	TBX20	protein_coding
ENSGALG00010019064	DPY19L1	protein_coding
ENSGALG00010019090	NPSR1	protein_coding
ENSGALG00010019124	BMPER	protein_coding
ENSGALG00010019148	ENSGALG00010019148	protein_coding
ENSGALG00010019256	BBS9	protein_coding
ENSGALG00010019283	NT5C3A	protein_coding
ENSGALG00010019289	FKBP9	protein_coding
ENSGALG00010019296	ENSGALG00010019296	protein_coding
ENSGALG00010019304	ENSGALG00010019304	protein_coding
ENSGALG00010019312	KBTBD2	protein_coding
ENSGALG00010019356	AVL9	protein_coding
ENSGALG00010019411	LSM5	protein_coding
ENSGALG00010019585	PDE1C	protein_coding
ENSGALG00010019657	PPP1R17	protein_coding
ENSGALG00010019667	ITPRID1	protein_coding
ENSGALG00010019676	NEUROD6	protein_coding
ENSGALG00010019682	TMEM158	protein_coding
ENSGALG00010019691	ENSGALG00010019691	protein_coding
ENSGALG00010019701	ENSGALG00010019701	protein_coding
ENSGALG00010019703	ENSGALG00010019703	lncRNA
ENSGALG00010019704	ENSGALG00010019704	lncRNA
ENSGALG00010019708	ENSGALG00010019708	lncRNA
ENSGALG00010019710	ENSGALG00010019710	lncRNA
ENSGALG00010019714	ENSGALG00010019714	lncRNA
ENSGALG00010019715	ENSGALG00010019715	lncRNA
ENSGALG00010019719	ENSGALG00010019719	lncRNA
ENSGALG00010019721	ENSGALG00010019721	lncRNA
ENSGALG00010019723	ENSGALG00010019723	lncRNA
ENSGALG00010019725	ENSGALG00010019725	lncRNA
ENSGALG00010019727	ENSGALG00010019727	lncRNA
ENSGALG00010019730	ENSGALG00010019730	lncRNA
ENSGALG00010019734	ENSGALG00010019734	lncRNA
ENSGALG00010019736	ENSGALG00010019736	lncRNA
ENSGALG00010019737	ENSGALG00010019737	lncRNA
ENSGALG00010019740	ENSGALG00010019740	lncRNA
ENSGALG00010019742	ENSGALG00010019742	lncRNA
ENSGALG00010019745	ENSGALG00010019745	lncRNA
ENSGALG00010019746	ENSGALG00010019746	lncRNA
ENSGALG00010019747	ENSGALG00010019747	lncRNA
ENSGALG00010019750	ENSGALG00010019750	lncRNA
ENSGALG00010019753	ENSGALG00010019753	lncRNA
ENSGALG00010019754	ENSGALG00010019754	lncRNA
ENSGALG00010019756	ENSGALG00010019756	lncRNA
ENSGALG00010019757	ENSGALG00010019757	lncRNA
ENSGALG00010019760	ENSGALG00010019760	lncRNA
ENSGALG00010019762	ENSGALG00010019762	lncRNA
ENSGALG00010019766	ENSGALG00010019766	lncRNA
ENSGALG00010019768	ENSGALG00010019768	lncRNA
ENSGALG00010019769	ENSGALG00010019769	lncRNA
ENSGALG00010019770	ENSGALG00010019770	lncRNA
ENSGALG00010019773	ENSGALG00010019773	lncRNA
ENSGALG00010019777	ENSGALG00010019777	lncRNA
ENSGALG00010019779	ENSGALG00010019779	lncRNA
ENSGALG00010019780	ENSGALG00010019780	lncRNA
ENSGALG00010019781	ENSGALG00010019781	lncRNA
ENSGALG00010019783	ENSGALG00010019783	lncRNA
ENSGALG00010019787	ENSGALG00010019787	lncRNA
ENSGALG00010019788	ENSGALG00010019788	lncRNA
ENSGALG00010019790	ENSGALG00010019790	lncRNA
ENSGALG00010019792	ENSGALG00010019792	lncRNA
ENSGALG00010019796	ENSGALG00010019796	lncRNA
ENSGALG00010019808	ENSGALG00010019808	lncRNA
ENSGALG00010019814	ENSGALG00010019814	lncRNA
ENSGALG00010019815	ENSGALG00010019815	lncRNA
ENSGALG00010019817	ENSGALG00010019817	lncRNA
ENSGALG00010019819	ENSGALG00010019819	lncRNA
ENSGALG00010019821	ENSGALG00010019821	lncRNA
ENSGALG00010019824	ENSGALG00010019824	lncRNA
ENSGALG00010019828	ENSGALG00010019828	lncRNA
ENSGALG00010019829	ENSGALG00010019829	lncRNA
ENSGALG00010019831	ENSGALG00010019831	lncRNA
ENSGALG00010019837	ENSGALG00010019837	lncRNA
ENSGALG00010019839	ENSGALG00010019839	lncRNA
ENSGALG00010019842	ENSGALG00010019842	lncRNA
ENSGALG00010019844	ENSGALG00010019844	lncRNA
ENSGALG00010019845	ENSGALG00010019845	lncRNA
ENSGALG00010019847	ENSGALG00010019847	lncRNA
ENSGALG00010019851	ENSGALG00010019851	lncRNA
ENSGALG00010019853	ENSGALG00010019853	lncRNA
ENSGALG00010019856	ENSGALG00010019856	lncRNA
ENSGALG00010019858	ENSGALG00010019858	lncRNA
ENSGALG00010019861	ENSGALG00010019861	lncRNA
ENSGALG00010019863	ENSGALG00010019863	lncRNA
ENSGALG00010019866	ENSGALG00010019866	lncRNA
ENSGALG00010019870	ENSGALG00010019870	lncRNA
ENSGALG00010019881	ENSGALG00010019881	lncRNA
ENSGALG00010019883	ENSGALG00010019883	lncRNA
ENSGALG00010019887	ENSGALG00010019887	lncRNA
ENSGALG00010019892	ENSGALG00010019892	lncRNA
ENSGALG00010019900	ENSGALG00010019900	lncRNA
ENSGALG00010019902	ENSGALG00010019902	lncRNA
ENSGALG00010019904	ENSGALG00010019904	lncRNA
ENSGALG00010019909	ENSGALG00010019909	lncRNA
ENSGALG00010019914	ENSGALG00010019914	lncRNA
ENSGALG00010019920	ENSGALG00010019920	lncRNA
ENSGALG00010019924	ENSGALG00010019924	lncRNA
ENSGALG00010019930	ENSGALG00010019930	lncRNA
ENSGALG00010019937	ENSGALG00010019937	lncRNA
ENSGALG00010019940	ENSGALG00010019940	lncRNA
ENSGALG00010019942	ENSGALG00010019942	lncRNA
ENSGALG00010019944	ENSGALG00010019944	lncRNA
ENSGALG00010019949	ENSGALG00010019949	lncRNA
ENSGALG00010019953	ENSGALG00010019953	lncRNA
ENSGALG00010019960	ENSGALG00010019960	lncRNA
ENSGALG00010019970	ENSGALG00010019970	lncRNA
ENSGALG00010019974	ENSGALG00010019974	lncRNA
ENSGALG00010019981	ENSGALG00010019981	lncRNA
ENSGALG00010019984	ENSGALG00010019984	lncRNA
ENSGALG00010019988	ENSGALG00010019988	lncRNA
ENSGALG00010019993	ENSGALG00010019993	lncRNA
ENSGALG00010019995	ENSGALG00010019995	lncRNA
ENSGALG00010020000	ENSGALG00010020000	lncRNA
ENSGALG00010020001	ENSGALG00010020001	lncRNA
ENSGALG00010020002	ENSGALG00010020002	lncRNA
ENSGALG00010020004	ENSGALG00010020004	lncRNA
ENSGALG00010020007	ENSGALG00010020007	lncRNA
ENSGALG00010020012	ENSGALG00010020012	lncRNA
ENSGALG00010020014	ENSGALG00010020014	lncRNA
ENSGALG00010020016	ENSGALG00010020016	lncRNA
ENSGALG00010020020	ENSGALG00010020020	lncRNA
ENSGALG00010020022	ENSGALG00010020022	lncRNA
ENSGALG00010020026	ENSGALG00010020026	lncRNA
ENSGALG00010020028	ENSGALG00010020028	lncRNA
ENSGALG00010020029	ENSGALG00010020029	lncRNA
ENSGALG00010020033	ENSGALG00010020033	lncRNA
ENSGALG00010020035	ENSGALG00010020035	lncRNA
ENSGALG00010020039	ENSGALG00010020039	lncRNA
ENSGALG00010020042	ENSGALG00010020042	lncRNA
ENSGALG00010020044	ENSGALG00010020044	lncRNA
ENSGALG00010020050	ENSGALG00010020050	lncRNA
ENSGALG00010020051	ENSGALG00010020051	lncRNA
ENSGALG00010020052	ENSGALG00010020052	lncRNA
ENSGALG00010020058	ENSGALG00010020058	lncRNA
ENSGALG00010020062	ENSGALG00010020062	lncRNA
ENSGALG00010020067	ENSGALG00010020067	lncRNA
ENSGALG00010020072	ENSGALG00010020072	lncRNA
ENSGALG00010020073	SNORA62	snoRNA
ENSGALG00010020076	5S_rRNA	rRNA
ENSGALG00010020078	SNORA62	snoRNA
ENSGALG00010020079	gga-mir-128-2	miRNA
ENSGALG00010020081	gga-mir-1723	miRNA
ENSGALG00010020082	gga-mir-138-1	miRNA
ENSGALG00010020085	gga-mir-7457	miRNA
ENSGALG00010020094	CLEC3B	protein_coding
ENSGALG00010020101	KIF15	protein_coding
ENSGALG00010024815	GBX1	protein_coding
ENSGALG00010024819	H2BK1	protein_coding
ENSGALG00010024823	ASB10	protein_coding
ENSGALG00010024826	RBM33	protein_coding
ENSGALG00010024832	HTR5A	protein_coding
ENSGALG00010024834	INSIG1	protein_coding
ENSGALG00010024838	EN2	protein_coding
ENSGALG00010024865	SNAP47	protein_coding
ENSGALG00010024874	JMJD4	protein_coding
ENSGALG00010024904	ALS2CL	protein_coding
ENSGALG00010024916	ENSGALG00010024916	protein_coding
ENSGALG00010024920	VIPR2	protein_coding
ENSGALG00010024924	MNX1	protein_coding
ENSGALG00010024927	NOM1	protein_coding
ENSGALG00010024931	UBE3C	protein_coding
ENSGALG00010024942	DNAJB6	protein_coding
ENSGALG00010024953	NCAPG2	protein_coding
ENSGALG00010024966	AGAP3	protein_coding
ENSGALG00010024988	RNF32	protein_coding
ENSGALG00010025048	ESYT2	protein_coding
ENSGALG00010025097	LMBR1	protein_coding
ENSGALG00010025121	WDR60	protein_coding
ENSGALG00010025216	DPP6	protein_coding
ENSGALG00010025243	PAXIP1	protein_coding
ENSGALG00010025259	SHH	protein_coding
ENSGALG00010025298	ENSGALG00010025298	protein_coding
ENSGALG00010025345	CCM2	protein_coding
ENSGALG00010025377	MYO1G	protein_coding
ENSGALG00010025415	ENSGALG00010025415	protein_coding
ENSGALG00010025426	SMARCD3	protein_coding
ENSGALG00010025433	CHPF2	protein_coding
ENSGALG00010025442	ABCF2	protein_coding
ENSGALG00010025491	ZMYND11	protein_coding
ENSGALG00010025554	DIP2C	protein_coding
ENSGALG00010025568	MYL3	protein_coding
ENSGALG00010025577	PTH2R	protein_coding
ENSGALG00010025584	ENSGALG00010025584	protein_coding
ENSGALG00010025606	CCDC12	protein_coding
ENSGALG00010025645	NBEAL2	protein_coding
ENSGALG00010025671	ENSGALG00010025671	protein_coding
ENSGALG00010025691	ENSGALG00010025691	protein_coding
ENSGALG00010025723	SETD2	protein_coding
ENSGALG00010025736	KIF9	protein_coding
ENSGALG00010025849	OBSCN	protein_coding
ENSGALG00010025925	KLHL18	protein_coding
ENSGALG00010025935	CATH3	protein_coding
ENSGALG00010025943	CATH1	protein_coding
ENSGALG00010025947	CATHB1	protein_coding
ENSGALG00010025951	TBRG4	protein_coding
ENSGALG00010025962	ENSGALG00010025962	protein_coding
ENSGALG00010026011	GJC2	protein_coding
ENSGALG00010026030	IBA57	protein_coding
ENSGALG00010026040	GUK1	protein_coding
ENSGALG00010026064	ENSGALG00010026064	protein_coding
ENSGALG00010026076	C2H1orf35	protein_coding
ENSGALG00010026097	ARF1	protein_coding
ENSGALG00010026141	WNT3A	protein_coding
ENSGALG00010026166	WNT9A	protein_coding
ENSGALG00010026229	CRHR2	protein_coding
ENSGALG00010026254	ENSGALG00010026254	protein_coding
ENSGALG00010026268	GARS1	protein_coding
ENSGALG00010026360	CTDSPL	protein_coding
ENSGALG00010026409	VILL	protein_coding
ENSGALG00010026425	ENSGALG00010026425	protein_coding
ENSGALG00010026436	PLCD1	protein_coding
ENSGALG00010026458	DLEC1	protein_coding
ENSGALG00010026485	ACAA1	protein_coding
ENSGALG00010026516	ENSGALG00010026516	protein_coding
ENSGALG00010026539	ENSGALG00010026539	protein_coding
ENSGALG00010026550	MYD88	protein_coding
ENSGALG00010026584	OXSR1	protein_coding
ENSGALG00010026601	ENSGALG00010026601	protein_coding
ENSGALG00010026630	XIRP1	protein_coding
ENSGALG00010026652	ENSGALG00010026652	protein_coding
ENSGALG00010026666	ENSGALG00010026666	protein_coding
ENSGALG00010026696	CSRNP1	protein_coding
ENSGALG00010026707	GORASP1	protein_coding
ENSGALG00010026715	WDR48	protein_coding
ENSGALG00010026737	SCN11A	protein_coding
ENSGALG00010026794	ENSGALG00010026794	protein_coding
ENSGALG00010027094	ENSGALG00010027094	protein_coding
ENSGALG00010027095	SCN5A	protein_coding
ENSGALG00010027098	EXOG	protein_coding
ENSGALG00010027103	ACVR2B	protein_coding
ENSGALG00010027112	XYLB	protein_coding
ENSGALG00010027115	C9ORF152	protein_coding
ENSGALG00010027119	NUB1	protein_coding
ENSGALG00010027123	WDR86	protein_coding
ENSGALG00010027125	CRYGN	protein_coding
ENSGALG00010027135	PRKAG2	protein_coding
ENSGALG00010027143	GALNT11	protein_coding
ENSGALG00010027147	KMT2C	protein_coding
ENSGALG00010027153	ENSGALG00010027153	protein_coding
ENSGALG00010027158	XRCC2	protein_coding
ENSGALG00010027159	TMUB1	protein_coding
ENSGALG00010027160	FASTK	protein_coding
ENSGALG00010027162	SLC4A2	protein_coding
ENSGALG00010027166	CDK5	protein_coding
ENSGALG00010027167	ENSGALG00010027167	protein_coding
ENSGALG00010027169	ABCB8	protein_coding
ENSGALG00010027171	ATG9B	protein_coding
ENSGALG00010027175	NOS3	protein_coding
ENSGALG00010027188	KCNH2	protein_coding
ENSGALG00010027191	AOC1	protein_coding
ENSGALG00010027194	ENSGALG00010027194	protein_coding
ENSGALG00010027196	ENSGALG00010027196	protein_coding
ENSGALG00010027197	ENSGALG00010027197	protein_coding
ENSGALG00010027210	ENSGALG00010027210	protein_coding
ENSGALG00010027215	ENSGALG00010027215	protein_coding
ENSGALG00010027219	ENSGALG00010027219	protein_coding
ENSGALG00010027221	LRRC61	protein_coding
ENSGALG00010027224	RARRES2	protein_coding
ENSGALG00010027227	ENSGALG00010027227	protein_coding
ENSGALG00010027228	SSPO	protein_coding
ENSGALG00010027233	ENSGALG00010027233	protein_coding
ENSGALG00010027235	ENSGALG00010027235	protein_coding
ENSGALG00010027237	CTC-575C13.4	protein_coding
ENSGALG00010027238	ENSGALG00010027238	protein_coding
ENSGALG00010027239	ENSGALG00010027239	protein_coding
ENSGALG00010027242	ENSGALG00010027242	protein_coding
ENSGALG00010027246	ZNF767	protein_coding
ENSGALG00010027248	ENSGALG00010027248	protein_coding
ENSGALG00010027250	ENSGALG00010027250	protein_coding
ENSGALG00010027251	ENSGALG00010027251	protein_coding
ENSGALG00010027255	ENSGALG00010027255	protein_coding
ENSGALG00010027259	ENSGALG00010027259	protein_coding
ENSGALG00010027261	ENSGALG00010027261	protein_coding
ENSGALG00010027264	ENSGALG00010027264	protein_coding
ENSGALG00010027269	CDC25A	protein_coding
ENSGALG00010027276	ENSGALG00010027276	protein_coding
ENSGALG00010027281	ENSGALG00010027281	protein_coding
ENSGALG00010027287	DHX30	protein_coding
ENSGALG00010027289	SMARCC1	protein_coding
ENSGALG00010027290	CSPG5	protein_coding
ENSGALG00010027293	ELP6	protein_coding
ENSGALG00010027301	SCAP	protein_coding
ENSGALG00010027302	ENSGALG00010027302	protein_coding
ENSGALG00010027304	PTPN23	protein_coding
ENSGALG00010027306	ENSGALG00010027306	protein_coding
ENSGALG00010027308	ENSGALG00010027308	protein_coding
ENSGALG00010027309	ENSGALG00010027309	protein_coding
ENSGALG00010027312	ENSGALG00010027312	protein_coding
ENSGALG00010027329	MINDY4	protein_coding
ENSGALG00010027337	AQP1	protein_coding
ENSGALG00010027343	GHRHR	protein_coding
ENSGALG00010027355	ADCYAP1R1	protein_coding
ENSGALG00010027357	GHRHR-LR	protein_coding
ENSGALG00010027363	VIPR1	protein_coding
ENSGALG00010027367	SEC22C	protein_coding
ENSGALG00010027374	NKTR	protein_coding
ENSGALG00010027378	ZBTB47	protein_coding
ENSGALG00010027381	KLHL40	protein_coding
ENSGALG00010027384	HHATL	protein_coding
ENSGALG00010027387	ENSGALG00010027387	protein_coding
ENSGALG00010027403	ACKR2	protein_coding
ENSGALG00010027404	ENSGALG00010027404	lncRNA
ENSGALG00010027406	ENSGALG00010027406	lncRNA
ENSGALG00010027408	ENSGALG00010027408	lncRNA
ENSGALG00010027409	ENSGALG00010027409	lncRNA
ENSGALG00010027411	ENSGALG00010027411	lncRNA
ENSGALG00010027413	ENSGALG00010027413	lncRNA
ENSGALG00010027415	ENSGALG00010027415	lncRNA
ENSGALG00010027416	ENSGALG00010027416	lncRNA
ENSGALG00010027420	ENSGALG00010027420	lncRNA
ENSGALG00010027422	ENSGALG00010027422	lncRNA
ENSGALG00010027424	ENSGALG00010027424	lncRNA
ENSGALG00010027426	ENSGALG00010027426	lncRNA
ENSGALG00010027428	ENSGALG00010027428	lncRNA
ENSGALG00010027429	ENSGALG00010027429	lncRNA
ENSGALG00010027430	ENSGALG00010027430	lncRNA
ENSGALG00010027431	ENSGALG00010027431	lncRNA
ENSGALG00010027432	ENSGALG00010027432	lncRNA
ENSGALG00010027433	ENSGALG00010027433	lncRNA
ENSGALG00010027434	ENSGALG00010027434	lncRNA
ENSGALG00010027435	ENSGALG00010027435	lncRNA
ENSGALG00010027436	ENSGALG00010027436	lncRNA
ENSGALG00010027437	ENSGALG00010027437	lncRNA
ENSGALG00010027439	ENSGALG00010027439	lncRNA
ENSGALG00010027441	ENSGALG00010027441	lncRNA
ENSGALG00010027442	ENSGALG00010027442	lncRNA
ENSGALG00010027447	ENSGALG00010027447	lncRNA
ENSGALG00010027449	ENSGALG00010027449	lncRNA
ENSGALG00010027451	ENSGALG00010027451	lncRNA
ENSGALG00010027452	ENSGALG00010027452	lncRNA
ENSGALG00010027453	ENSGALG00010027453	lncRNA
ENSGALG00010027454	ENSGALG00010027454	lncRNA
ENSGALG00010027456	ENSGALG00010027456	lncRNA
ENSGALG00010027458	ENSGALG00010027458	lncRNA
ENSGALG00010027459	ENSGALG00010027459	lncRNA
ENSGALG00010027461	ENSGALG00010027461	lncRNA
ENSGALG00010027462	ENSGALG00010027462	lncRNA
ENSGALG00010027463	ENSGALG00010027463	lncRNA
ENSGALG00010027464	ENSGALG00010027464	lncRNA
ENSGALG00010027465	ENSGALG00010027465	lncRNA
ENSGALG00010027466	ENSGALG00010027466	lncRNA
ENSGALG00010027469	ENSGALG00010027469	lncRNA
ENSGALG00010027470	ENSGALG00010027470	lncRNA
ENSGALG00010027472	ENSGALG00010027472	lncRNA
ENSGALG00010027474	ENSGALG00010027474	lncRNA
ENSGALG00010027476	ENSGALG00010027476	lncRNA
ENSGALG00010027477	ENSGALG00010027477	lncRNA
ENSGALG00010027478	ENSGALG00010027478	lncRNA
ENSGALG00010027480	ENSGALG00010027480	lncRNA
ENSGALG00010027481	ENSGALG00010027481	lncRNA
ENSGALG00010027482	ENSGALG00010027482	lncRNA
ENSGALG00010027483	ENSGALG00010027483	lncRNA
ENSGALG00010027484	ENSGALG00010027484	lncRNA
ENSGALG00010027485	ENSGALG00010027485	lncRNA
ENSGALG00010027486	ENSGALG00010027486	lncRNA
ENSGALG00010027489	ENSGALG00010027489	lncRNA
ENSGALG00010027491	ENSGALG00010027491	lncRNA
ENSGALG00010027493	ENSGALG00010027493	lncRNA
ENSGALG00010027494	ENSGALG00010027494	lncRNA
ENSGALG00010027495	ENSGALG00010027495	lncRNA
ENSGALG00010027498	ENSGALG00010027498	lncRNA
ENSGALG00010027500	ENSGALG00010027500	lncRNA
ENSGALG00010027503	ENSGALG00010027503	lncRNA
ENSGALG00010027504	ENSGALG00010027504	lncRNA
ENSGALG00010027505	ENSGALG00010027505	lncRNA
ENSGALG00010027506	ENSGALG00010027506	lncRNA
ENSGALG00010027507	ENSGALG00010027507	lncRNA
ENSGALG00010027508	ENSGALG00010027508	lncRNA
ENSGALG00010027509	ENSGALG00010027509	lncRNA
ENSGALG00010027512	ENSGALG00010027512	lncRNA
ENSGALG00010027514	ENSGALG00010027514	lncRNA
ENSGALG00010027515	ENSGALG00010027515	lncRNA
ENSGALG00010027517	ENSGALG00010027517	lncRNA
ENSGALG00010027518	ENSGALG00010027518	lncRNA
ENSGALG00010027519	ENSGALG00010027519	lncRNA
ENSGALG00010027523	ENSGALG00010027523	lncRNA
ENSGALG00010027526	ENSGALG00010027526	lncRNA
ENSGALG00010027532	ENSGALG00010027532	lncRNA
ENSGALG00010027541	ENSGALG00010027541	lncRNA
ENSGALG00010027542	ENSGALG00010027542	lncRNA
ENSGALG00010027544	ENSGALG00010027544	lncRNA
ENSGALG00010027546	ENSGALG00010027546	lncRNA
ENSGALG00010027549	ENSGALG00010027549	lncRNA
ENSGALG00010027551	ENSGALG00010027551	lncRNA
ENSGALG00010027552	ENSGALG00010027552	lncRNA
ENSGALG00010027556	ENSGALG00010027556	lncRNA
ENSGALG00010027558	ENSGALG00010027558	lncRNA
ENSGALG00010027560	ENSGALG00010027560	lncRNA
ENSGALG00010027564	ENSGALG00010027564	lncRNA
ENSGALG00010027565	ENSGALG00010027565	lncRNA
ENSGALG00010027566	ENSGALG00010027566	lncRNA
ENSGALG00010027572	ENSGALG00010027572	lncRNA
ENSGALG00010027573	ENSGALG00010027573	lncRNA
ENSGALG00010027580	ENSGALG00010027580	lncRNA
ENSGALG00010027585	ENSGALG00010027585	lncRNA
ENSGALG00010027587	ENSGALG00010027587	lncRNA
ENSGALG00010027589	ENSGALG00010027589	lncRNA
ENSGALG00010027591	ENSGALG00010027591	lncRNA
ENSGALG00010027596	ENSGALG00010027596	lncRNA
ENSGALG00010027598	ENSGALG00010027598	lncRNA
ENSGALG00010027599	ENSGALG00010027599	lncRNA
ENSGALG00010027601	ENSGALG00010027601	lncRNA
ENSGALG00010027602	ENSGALG00010027602	lncRNA
ENSGALG00010027603	ENSGALG00010027603	lncRNA
ENSGALG00010027606	ENSGALG00010027606	lncRNA
ENSGALG00010027610	ENSGALG00010027610	lncRNA
ENSGALG00010027613	ENSGALG00010027613	lncRNA
ENSGALG00010027615	ENSGALG00010027615	lncRNA
ENSGALG00010027617	ENSGALG00010027617	lncRNA
ENSGALG00010027620	ENSGALG00010027620	lncRNA
ENSGALG00010027625	ENSGALG00010027625	lncRNA
ENSGALG00010027629	ENSGALG00010027629	lncRNA
ENSGALG00010027630	ENSGALG00010027630	lncRNA
ENSGALG00010027631	ENSGALG00010027631	lncRNA
ENSGALG00010027633	ENSGALG00010027633	lncRNA
ENSGALG00010027637	ENSGALG00010027637	lncRNA
ENSGALG00010027640	ENSGALG00010027640	lncRNA
ENSGALG00010027643	ENSGALG00010027643	lncRNA
ENSGALG00010027646	ENSGALG00010027646	lncRNA
ENSGALG00010027647	ENSGALG00010027647	lncRNA
ENSGALG00010027651	ENSGALG00010027651	lncRNA
ENSGALG00010027652	ENSGALG00010027652	lncRNA
ENSGALG00010027655	ENSGALG00010027655	lncRNA
ENSGALG00010027656	ENSGALG00010027656	lncRNA
ENSGALG00010027657	ENSGALG00010027657	lncRNA
ENSGALG00010027658	ENSGALG00010027658	lncRNA
ENSGALG00010027659	ENSGALG00010027659	lncRNA
ENSGALG00010027660	ENSGALG00010027660	lncRNA
ENSGALG00010027661	ENSGALG00010027661	lncRNA
ENSGALG00010027662	ENSGALG00010027662	lncRNA
ENSGALG00010027666	ENSGALG00010027666	lncRNA
ENSGALG00010027669	ENSGALG00010027669	lncRNA
ENSGALG00010027670	ENSGALG00010027670	lncRNA
ENSGALG00010027673	ENSGALG00010027673	snoRNA
ENSGALG00010027675	ENSGALG00010027675	snoRNA
ENSGALG00010027676	ENSGALG00010027676	snoRNA
ENSGALG00010027677	ENSGALG00010027677	snoRNA
ENSGALG00010027678	ENSGALG00010027678	snoRNA
ENSGALG00010027679	U6	snRNA
ENSGALG00010027680	gga-mir-12238	miRNA
ENSGALG00010027681	gga-mir-26a	miRNA
ENSGALG00010027682	gga-mir-1706	miRNA
ENSGALG00010027683	gga-mir-6600	miRNA
ENSGALG00010027684	ENSGALG00010027684	miRNA
ENSGALG00010027686	gga-mir-153	miRNA
ENSGALG00010027687	gga-mir-6713	miRNA
ENSGALG00010027688	gga-mir-10585	miRNA
ENSGALG00010027689	gga-mir-7461	miRNA
ENSGALG00010027690	gga-mir-6710	miRNA
ENSGALG00010027691	gga-mir-460a	miRNA
